,Date,Open,High,Low,Close,Volume,Currency,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
0,2017-07-17,300.0,304.55,298.8,303.5,12506474.0,INR,7938892.191304298,12506474.0,0.6347826086956482,0.0,0.0,0.0,-4339772.252255097,302.28333333333336,50.0,1000.0,303.5,303.5,303.5,0.0,0.0,0.0,0.0,302.28333333333336,308.03333333333336,296.53333333333336,3.8043777912554444,0.605797101449273,0.0,0.0,298.8,304.55,301.675,1.8945634266886324,0.8173913043478241,0.0,0.0,0.0,0.0,0.0,303.5,303.5,303.5,303.5,0.0,0.0,0.0,-34.370486212216065,1.0,166.09495153473318,-353.6983329822874,-353.6983329822874,0.0,301.675,301.675,301.675,301.675,0.0,0.0,0.0,0.0,0.0,466.1522112277874,460.0441033925694,4.0,4.0,0.0,296.2,304.55,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,81.73913043478241,81.73913043478241,-18.26086956521759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.5,-35.36983329822875,0.0,0.0
1,2017-07-18,301.75,306.0,301.5,303.9,11772154.0,INR,8723702.457970846,24278628.0,0.35931612189827394,4708861.599999732,79.31853422916443,79.31853422916443,-4408003.81055815,303.01873047219425,100.0,1001.3179571663919,303.7,304.09999999999997,303.3,0.2634178465590894,0.75,0.0,0.0,303.0416666666667,308.1666666666667,297.9166666666667,3.382373161006462,0.5837398373983699,0.0,0.0,298.8,306.0,302.4,2.3707606190319357,0.7083333333333297,0.0,0.0,0.03190883190882232,0.006381766381764464,0.025527065527057857,303.7,303.7,303.5615384615385,303.52962962962965,0.04107363011292069,0.017399246089501216,0.02367438402341947,0.00025741350905720964,1.9649122807017543,165.8949515347332,-353.2724340254389,-353.48538350386315,0.21294947842426382,302.4,302.4,302.4,302.4,0.0,0.0,0.0,0.0,66.66666666666667,466.1522112277874,460.0441033925694,8.0,4.0,4.0,296.2,304.55,0.0,0.0,100.0,0.0,0.0,0.0,100.0,23.414634146341246,70.83333333333297,76.28623188405768,-29.16666666666703,0.0,0.0,0.01051259211423868,0.0021025184228477363,0.008410073691390945,-0.470429309534628,-0.09408586190692561,-0.37634344762770244,303.655214934933,0.13179571663919365,0.13170894231944175,0.13179571663919365
2,2017-07-19,303.0,304.9,301.4,302.25,10780451.0,INR,3179470.5151138445,13498177.0,0.09068893438740486,1495060.7785712346,-19.47970451329058,29.91941485793692,-43016.37536067376,302.9668468905491,52.276786088421304,995.8813838550245,303.21666666666664,304.62221124282047,301.8111220905128,0.927089260366402,0.1561237960478446,0.0,0.0,302.9777777777778,307.56111111111113,298.39444444444445,3.0255244242335397,0.4206060606060596,0.0,0.0,298.8,306.0,302.4,2.3745396581102587,0.47916666666666585,0.0,0.0,-0.07507893604764604,-0.009910374104117638,-0.06516856194352841,303.21666666666664,303.21666666666664,303.35976331360945,303.4348422496571,0.05928579028105714,0.042786442985857605,0.016499347295199536,-0.0003861192696532886,2.8788907753254103,166.37828486806654,-354.30168983782295,-353.75748561518304,-0.5442042226399053,302.4,302.4,302.4,302.4,0.0,0.0,0.0,0.0,-15.540540540548902,466.1522112277874,460.0441033925694,8.0,12.0,-4.0,296.2,304.55,0.0,1.0,18.37455830388629,0.0,0.0,0.0,91.23505976095582,23.636363636363637,47.916666666666586,66.82971014492732,-52.083333333333414,0.0,0.0,-0.024743017476507635,-0.003266588757023338,-0.021476428719484297,-1.4837096197393906,-0.3720106134734186,-1.111699006265972,303.09431225321134,-0.5429417571569561,-0.5444210427845597,-0.4118616144975329
3,2017-07-20,302.0,303.85,299.75,300.6,8458004.0,INR,-1771556.2165933978,5040173.0,-0.04070944315347145,-712191.7040817714,-65.44097165241222,-1.8673806455127913,-104704.29663971206,302.66231367384313,38.085161570435524,990.4448105436571,302.5625,305.1348287114985,299.9901712885015,1.7003618832462903,0.11853631084794193,0.0,0.0,302.58333333333337,307.04583333333335,298.12083333333334,2.9496006609749417,0.27777777777777957,0.0,0.0,298.8,306.0,302.4,2.3796736211526506,0.250000000000002,0.0,0.0,-0.2896695925827544,-0.065862217799845,-0.22380737478290938,302.5625,302.5625,302.9351843422849,303.22485393486767,0.07135243422791641,0.06998552935764982,0.001366904870266597,-0.0026666465025937417,3.7789642507111565,167.03245153473318,-355.6947343425151,-354.2417977970161,-1.4529365454990284,302.4,302.4,302.4,302.4,0.0,0.0,0.0,0.0,-106.3670411985052,466.1522112277874,460.0441033925694,8.0,16.0,-8.0,296.2,306.0,0.0,0.0,9.77867785331945,0.0,0.0,0.0,76.99144309867219,22.969187675070128,25.0000000000002,47.91666666666659,-74.9999999999998,0.0,0.0,-0.09552963380929687,-0.02171919776747805,-0.07381043604181882,-3.849271080861153,-1.0674627069509657,-2.7818083739101875,302.0296494214002,-0.545905707196026,-0.547401217602772,-0.9555189456342594
4,2017-07-21,299.5,303.9,296.2,302.05,9705981.0,INR,3270511.8353547333,14746154.0,0.061449146094909764,1400074.6036441799,-138.83192229616148,-36.10851605817496,645.8777405489454,302.30749733173326,29.054454432164192,990.4448105436571,302.46,304.7970066324253,300.1229933675747,1.5453326935299216,0.4122809507017791,0.0,0.0,302.21,307.32000000000005,297.1,3.381754409185675,0.4843444227005847,0.0,0.0,296.2,306.0,301.1,3.2400978641803913,0.5969387755102057,0.0,0.0,-0.3388255816905712,-0.12045489057799025,-0.21837069111258095,302.46,302.46,302.7990021357795,303.1378277174701,0.09024373343312578,0.10729560166903648,-0.017051868235910705,-0.005007637149427691,4.781314081817046,167.1349515347332,-355.9130075579,-354.5760397491929,-1.3369678087071293,301.1,301.1,301.1,301.1,0.0,0.0,0.0,0.0,-108.05595754944663,466.1522112277874,460.0441033925694,8.0,16.0,-8.0,296.2,305.75,0.0,0.0,37.46500381776527,0.0,0.0,0.0,67.82470110722625,38.943248532289786,59.69387755102057,44.20351473922912,-40.30612244897943,0.0,0.0,-0.11177278145780035,-0.039729914505542516,-0.07204286695225784,-4.874371223768301,-1.8288444103144328,-3.045526813453868,302.03872301000666,0.4823685961410584,0.4812089265875841,-0.4777594728171297
5,2017-07-24,302.2,306.6,301.6,303.05,15604131.0,INR,-3283223.184645337,30350285.0,-0.047702411592472106,3429225.517409297,129.7733273323596,-2.932147380068051,98479.35913333038,302.63453376847144,48.77788323355159,990.4448105436571,302.55833333333334,304.73657166331975,300.3800950033469,1.4398799107520293,0.612858785904695,0.0,0.0,302.46666666666664,307.55833333333334,297.375,3.3667621776504313,0.5572831423895263,0.0,0.0,296.2,306.6,301.4,3.437353678354048,0.6586538461538461,0.0,0.0,-0.2937047688070038,-0.15510486622379296,-0.13859990258321084,302.55833333333334,302.55833333333334,302.8376171918135,303.1313219606205,0.14110793649548206,0.11631179548087733,0.024796141014604728,-0.0066353886523270785,5.769648495297279,167.03661820139985,-355.7036072374495,-354.76396766390235,-0.9396395735471401,301.4,301.4,301.4,301.4,0.0,0.0,0.0,0.0,85.55555555555814,466.1522112277874,460.0441033925694,8.0,16.0,-8.0,296.2,305.75,1.0,0.0,49.07220898091085,0.0,0.0,0.0,62.159787005323,37.31587561374805,65.86538461538461,50.18642072213513,-34.13461538461538,0.1491666666666447,0.0,-0.09689027412520529,-0.05116198642947507,-0.045728287695730216,-1.5769191720991407,-1.7784593626713745,0.20154019057223382,302.51100301235766,0.33107101473266454,0.3305241812544324,-0.14827018121910118
6,2017-07-25,306.8,306.8,301.8,304.15,18129742.0,INR,-4371007.704645584,48480027.0,-0.0502663485564767,5788295.614922166,5.515798294316285,-1.5241564343373282,117467.4408673199,302.9713439988884,61.29905972393499,990.4448105436571,302.7857142857143,305.08957085721363,300.4818577142149,1.5217736259019077,0.796087380430506,0.0,0.0,302.7214285714286,307.8,297.64285714285717,3.3552771289020975,0.6406469760900102,0.0,0.0,296.2,306.8,301.5,3.5008256664307695,0.7499999999999973,0.0,0.0,-0.1672573539403288,-0.15753536376710014,-0.009721990173228667,302.7857142857143,302.7857142857143,303.0395222392268,303.20677959316714,0.16351358670320607,0.13734144249004046,0.026172144213165605,-0.006994506284727748,6.749373023643857,166.8092372490189,-355.219400685318,-354.82902952410456,-0.3903711612134657,301.5,301.5,301.5,301.5,0.0,0.0,0.0,0.0,94.75015812776708,466.1522112277874,460.0441033925694,28.000000000000004,16.0,12.000000000000004,296.2,305.75,0.0,0.0,58.251736318404404,0.0,0.0,0.0,59.05302988515292,38.67791842475385,74.99999999999973,66.85308738880164,-25.000000000000266,-0.009285714285681479,0.0,-0.05516280149301055,-0.05196214944218217,-0.0032006520508283814,2.5049496673425464,-0.9217775566685904,3.426727224011137,303.241761875258,0.362976406533555,0.3623192369420103,0.2141680395387091
7,2017-07-26,306.8,311.0,304.55,310.35,26050716.0,INR,16429176.388377845,74530743.0,0.1453810954588876,28034887.55564774,86.03890196338529,10.984851908194473,596842.1593116177,304.276555391489,71.46600488152583,990.4448105436571,303.73125,309.1789415982827,298.2835584017173,3.587178861761961,1.1074820757186867,1.0,0.0,303.4604166666667,308.7104166666667,298.2104166666667,3.4600888364078237,1.156150793650795,1.0,0.0,296.2,311.0,303.6,4.8727287692655965,0.9560810810810827,0.0,0.0,0.4283040947892687,-0.04036747205582639,0.46867156684509503,303.73125,303.73125,304.1642111254996,303.73590703071034,0.20246335082764258,0.14365256796818454,0.05881078285945804,-0.002483713834953745,7.767286916932749,165.8637015347332,-353.2058873134313,-354.6261367477704,1.4202494343390981,303.6,303.6,303.6,303.6,0.0,0.0,0.0,0.0,209.27096502317676,466.1522112277874,460.0441033925694,32.0,16.0,16.0,296.62399999999997,305.75,0.0,0.0,80.06367511609864,0.0,0.0,0.0,61.59561003303179,51.27014208859953,95.60810810810827,78.82449757449754,-4.391891891891735,0.2799999999999727,0.0,0.14101200578368348,-0.013367318397009047,0.15437932418069253,9.868621548591394,1.2363022643834065,8.632319284207988,306.178565471553,2.0384678612526796,2.017969209294712,2.257001647446466
8,2017-07-27,314.45,314.45,305.35,307.2,28535868.0,INR,-504195.83140254393,45994875.0,-0.0035621258242017587,11188763.019126495,67.7655924116271,18.08244447112355,241401.24032342428,305.228824989571,77.84814274623909,990.4448105436571,304.1166666666667,309.69639186898024,298.5369414643531,3.669463606497661,0.7762979556820151,0.0,0.0,304.07592592592596,309.7537037037037,298.39814814814815,3.734447415058373,0.7751141552511402,0.0,0.0,296.2,314.45,305.325,6.000986463528251,0.6027397260273972,0.0,0.0,0.6387490578134702,0.09545583391803295,0.5432932238954373,304.1166666666667,304.1166666666667,304.6312555677304,303.99250650991695,0.23967310081424534,0.16370734920741808,0.07596575160682725,0.0030735940665637964,8.883499447031271,165.4782848680665,-352.3851445320043,-354.37713761268526,1.9919930806809703,305.325,305.325,305.325,305.325,0.0,0.0,0.0,0.0,152.99194476409508,466.1522112277874,460.0441033925694,32.0,16.0,16.0,297.48655999999994,305.75,0.0,0.0,62.264499063610636,0.0,0.0,0.0,55.22766771097738,45.015929054764065,60.273972602739725,76.96069357028257,-39.726027397260275,1.1694444444444798,0.0,0.2101200010312204,0.03133014548863684,0.17878985554258353,15.83770882418028,4.156583576342781,11.6811252478375,306.5994274707146,-1.014983083615284,-1.0201691586144257,1.2191103789126911
9,2017-07-28,304.0,304.0,293.85,296.15,30571846.0,INR,-17220820.984112147,15423029.0,-0.10005394221488746,-38669474.312177345,-364.3752817543295,-24.412858442815676,-1389305.125866434,303.9448110854429,63.23483995594331,990.4448105436571,303.32,310.45220863407684,296.18779136592315,4.702761858154323,-0.0026493452352618226,0.0,1.0,303.46833333333336,309.59333333333336,297.34333333333336,4.036665000741428,-0.09741496598639876,0.0,1.0,293.85,314.45,304.15,6.791507319003022,0.11165048543689118,6.484999999999997,0.0,-0.0851330829261201,0.05933805054920234,-0.14447113347532242,303.32,303.32,303.32644701884885,303.411580101775,0.2316275309419087,0.24380700674730463,-0.01217947580539594,0.00197407957256214,10.07837700447758,166.2749515347332,-354.08164204345115,-354.4197275083701,0.3380854649189473,304.15,304.15,304.15,304.15,0.0,0.0,0.0,0.0,-150.74661153227734,466.1522112277874,460.0441033925694,32.0,40.0,-8.0,297.48655999999994,314.45,0.0,1.0,33.8421940314426,0.0,0.0,0.0,30.867335171051113,39.24249181300298,11.165048543689117,55.68237641817905,-88.83495145631088,1.4574999999999818,0.0,-0.02805861361572404,0.01945239366776467,-0.04751100728348871,20.389759236190947,7.403218708312414,12.986540527878534,302.3066045831639,-3.597005208333337,-3.663291855054318,-2.4217462932454747
